Transaction_Text,Label
Ola cab booking - INR 13226 - Ref 436816,Travel
McDonald's meal payment - INR 2161 - Ref 853878,Food
Mobile EMI payment - INR 45345 - Ref 131175,EMI
Flipkart purchase - INR 29708 - Ref 807992,Shopping
MakeMyTrip travel booking - INR 16430 - Ref 603203,Travel
Ola cab booking - INR 22039 - Ref 131344,Travel
Fixed deposit investment - INR 31551 - Ref 904391,Investment
Lifestyle store purchase - INR 20041 - Ref 733177,Shopping
Bus ticket purchase - INR 29411 - Ref 826293,Travel
Grocery food items - INR 38224 - Ref 514106,Food
ETF purchase - INR 45626 - Ref 531550,Investment
Retail store shopping - INR 47655 - Ref 394361,Shopping
Restaurant dine-in bill - INR 47626 - Ref 982048,Food
Lifestyle store purchase - INR 4047 - Ref 545144,Shopping
Laptop EMI payment - INR 39147 - Ref 842005,EMI
Mall shopping payment - INR 6609 - Ref 106043,Shopping
Zomato food delivery - INR 20850 - Ref 244067,Food
Hotel dinner bill - INR 25465 - Ref 479162,Food
Hotel dinner bill - INR 39129 - Ref 191039,Food
Demat account transfer - INR 14689 - Ref 279565,Investment
Airport taxi fare - INR 16874 - Ref 873106,Travel
Electronics purchase - INR 20385 - Ref 916246,Shopping
Stock market investment - INR 19564 - Ref 982075,Investment
Laptop EMI payment - INR 23771 - Ref 339972,EMI
Bike loan EMI - INR 47196 - Ref 363806,EMI
Flight ticket booking - INR 5425 - Ref 601249,Travel
Bike loan EMI - INR 21440 - Ref 353583,EMI
Supermarket shopping - INR 39667 - Ref 851689,Shopping
Share trading debit - INR 11846 - Ref 415388,Investment
Hotel dinner bill - INR 11531 - Ref 869877,Food
Retail store shopping - INR 38611 - Ref 118759,Shopping
Rapido bike ride - INR 12272 - Ref 291655,Travel
Education loan EMI - INR 19757 - Ref 211013,EMI
Home loan EMI - INR 35286 - Ref 805544,EMI
Restaurant dine-in bill - INR 13186 - Ref 881836,Food
eBay online order - INR 47215 - Ref 268369,Shopping
Consumer durable EMI - INR 49207 - Ref 898373,EMI
ETF purchase - INR 49408 - Ref 935716,Investment
Home loan EMI - INR 1364 - Ref 460622,EMI
IRCTC train ticket - INR 10905 - Ref 976865,Travel
IRCTC train ticket - INR 15131 - Ref 139339,Travel
Home loan EMI - INR 38275 - Ref 611163,EMI
Stock market investment - INR 4441 - Ref 620410,Investment
Personal loan EMI - INR 14536 - Ref 827724,EMI
Electronics purchase - INR 813 - Ref 982491,Shopping
Education loan EMI - INR 45562 - Ref 103479,EMI
Airport taxi fare - INR 3731 - Ref 224205,Travel
Electronics purchase - INR 16603 - Ref 828333,Shopping
Uber ride payment - INR 37833 - Ref 775270,Travel
Hotel dinner bill - INR 29153 - Ref 295197,Food
ETF purchase - INR 20212 - Ref 914740,Investment
Mobile EMI payment - INR 11719 - Ref 702271,EMI
Zomato food delivery - INR 40771 - Ref 585883,Food
Rapido bike ride - INR 7967 - Ref 491221,Travel
eBay online order - INR 29054 - Ref 574484,Shopping
Zomato food delivery - INR 13984 - Ref 817475,Food
Mutual fund SIP - INR 18246 - Ref 427346,Investment
Personal loan EMI - INR 21393 - Ref 455123,EMI
MakeMyTrip travel booking - INR 33552 - Ref 209536,Travel
Car loan EMI - INR 41635 - Ref 837799,EMI
Lifestyle store purchase - INR 8773 - Ref 750954,Shopping
Fixed deposit investment - INR 1174 - Ref 778641,Investment
Myntra fashion order - INR 332 - Ref 234459,Shopping
Myntra fashion order - INR 15690 - Ref 670318,Shopping
Share trading debit - INR 14868 - Ref 354388,Investment
KFC online order - INR 25256 - Ref 488103,Food
McDonald's meal payment - INR 47759 - Ref 300532,Food
MakeMyTrip travel booking - INR 2953 - Ref 869316,Travel
Appliance EMI - INR 13630 - Ref 779265,EMI
Airport taxi fare - INR 23066 - Ref 395071,Travel
Amazon online shopping - INR 44724 - Ref 219391,Shopping
Flight ticket booking - INR 2668 - Ref 947634,Travel
Stock market investment - INR 24015 - Ref 255638,Investment
McDonald's meal payment - INR 35166 - Ref 416015,Food
Stock market investment - INR 191 - Ref 356762,Investment
Bike loan EMI - INR 25657 - Ref 137343,EMI
Gold bond investment - INR 3633 - Ref 171567,Investment
Mutual fund SIP - INR 15389 - Ref 278229,Investment
eBay online order - INR 21326 - Ref 120071,Shopping
IRCTC train ticket - INR 45212 - Ref 836841,Travel
Education loan EMI - INR 6490 - Ref 364000,EMI
IRCTC train ticket - INR 11606 - Ref 409691,Travel
Hotel dinner bill - INR 43995 - Ref 445413,Food
Appliance EMI - INR 10011 - Ref 925321,EMI
Mutual fund SIP - INR 27200 - Ref 152505,Investment
Laptop EMI payment - INR 11131 - Ref 433854,EMI
Airport taxi fare - INR 31691 - Ref 741229,Travel
Hotel dinner bill - INR 600 - Ref 480985,Food
Share trading debit - INR 35706 - Ref 883634,Investment
Myntra fashion order - INR 32739 - Ref 327348,Shopping
Stock market investment - INR 35222 - Ref 143343,Investment
PPF contribution - INR 27631 - Ref 538903,Investment
Airport taxi fare - INR 12906 - Ref 715949,Travel
Mall shopping payment - INR 48388 - Ref 119796,Shopping
Electronics purchase - INR 27643 - Ref 495890,Shopping
Cafe coffee purchase - INR 48361 - Ref 517529,Food
Hotel stay booking - INR 15901 - Ref 250101,Travel
Hotel stay booking - INR 10303 - Ref 521564,Travel
ETF purchase - INR 3912 - Ref 109455,Investment
MakeMyTrip travel booking - INR 32952 - Ref 454057,Travel
Hotel stay booking - INR 3145 - Ref 316314,Travel
Flipkart purchase - INR 49637 - Ref 146411,Shopping
Restaurant dine-in bill - INR 1400 - Ref 432244,Food
Demat account transfer - INR 26573 - Ref 129056,Investment
Credit card EMI - INR 41069 - Ref 489286,EMI
Demat account transfer - INR 34347 - Ref 855185,Investment
Demat account transfer - INR 32432 - Ref 429795,Investment
KFC online order - INR 4934 - Ref 148824,Food
Grocery food items - INR 47489 - Ref 947951,Food
Education loan EMI - INR 36128 - Ref 761166,EMI
Airport taxi fare - INR 45624 - Ref 224974,Travel
Ajio clothing purchase - INR 27122 - Ref 784365,Shopping
Fixed deposit investment - INR 17992 - Ref 991438,Investment
Flight ticket booking - INR 14229 - Ref 979277,Travel
Hotel dinner bill - INR 33098 - Ref 829647,Food
NPS contribution - INR 34019 - Ref 627734,Investment
Consumer durable EMI - INR 24593 - Ref 102563,EMI
Home loan EMI - INR 45860 - Ref 107903,EMI
McDonald's meal payment - INR 34446 - Ref 850502,Food
Bike loan EMI - INR 15810 - Ref 611703,EMI
Cafe coffee purchase - INR 18578 - Ref 712314,Food
eBay online order - INR 31602 - Ref 796814,Shopping
Education loan EMI - INR 42815 - Ref 112666,EMI
Cafe coffee purchase - INR 30273 - Ref 814773,Food
Bus ticket purchase - INR 24295 - Ref 257973,Travel
Hotel stay booking - INR 22033 - Ref 852773,Travel
Flipkart purchase - INR 4211 - Ref 326476,Shopping
Laptop EMI payment - INR 18892 - Ref 800765,EMI
Supermarket shopping - INR 7622 - Ref 348381,Shopping
Retirement fund investment - INR 1439 - Ref 961753,Investment
IRCTC train ticket - INR 1644 - Ref 940718,Travel
Bakery purchase - INR 24594 - Ref 410169,Food
Education loan EMI - INR 34622 - Ref 193809,EMI
Restaurant dine-in bill - INR 24699 - Ref 931026,Food
Myntra fashion order - INR 31276 - Ref 525661,Shopping
NPS contribution - INR 48106 - Ref 886697,Investment
Share trading debit - INR 38295 - Ref 150089,Investment
Uber ride payment - INR 2945 - Ref 754957,Travel
Car loan EMI - INR 21051 - Ref 980149,EMI
Personal loan EMI - INR 22725 - Ref 370418,EMI
Bus ticket purchase - INR 21011 - Ref 861174,Travel
Electronics purchase - INR 13736 - Ref 450531,Shopping
Amazon online shopping - INR 32652 - Ref 841931,Shopping
Retail store shopping - INR 16350 - Ref 144263,Shopping
MakeMyTrip travel booking - INR 31014 - Ref 650677,Travel
Appliance EMI - INR 2334 - Ref 444372,EMI
Myntra fashion order - INR 40193 - Ref 618653,Shopping
Education loan EMI - INR 7693 - Ref 519138,EMI
Retirement fund investment - INR 29260 - Ref 568436,Investment
Lifestyle store purchase - INR 21558 - Ref 602615,Shopping
Hotel dinner bill - INR 28432 - Ref 445804,Food
Bike loan EMI - INR 40941 - Ref 499266,EMI
Hotel dinner bill - INR 1617 - Ref 158726,Food
Laptop EMI payment - INR 28091 - Ref 794587,EMI
Mutual fund SIP - INR 2488 - Ref 308926,Investment
Fixed deposit investment - INR 29692 - Ref 777659,Investment
Consumer durable EMI - INR 37702 - Ref 983334,EMI
Amazon online shopping - INR 12517 - Ref 728898,Shopping
Metro card recharge - INR 16818 - Ref 512506,Travel
Grocery food items - INR 19799 - Ref 927443,Food
Bakery purchase - INR 28145 - Ref 463786,Food
Fixed deposit investment - INR 1916 - Ref 142149,Investment
Dominos pizza order - INR 4036 - Ref 123389,Food
KFC online order - INR 18279 - Ref 427201,Food
Hotel dinner bill - INR 28316 - Ref 811684,Food
Zomato food delivery - INR 23689 - Ref 962995,Food
NPS contribution - INR 14212 - Ref 699267,Investment
Airport taxi fare - INR 28433 - Ref 683316,Travel
KFC online order - INR 2001 - Ref 776787,Food
NPS contribution - INR 19150 - Ref 962314,Investment
eBay online order - INR 22806 - Ref 870911,Shopping
Education loan EMI - INR 16051 - Ref 173253,EMI
Retail store shopping - INR 40642 - Ref 879255,Shopping
Personal loan EMI - INR 2898 - Ref 674153,EMI
Stock market investment - INR 6031 - Ref 994946,Investment
Amazon online shopping - INR 32499 - Ref 980860,Shopping
Credit card EMI - INR 24127 - Ref 230676,EMI
Hotel stay booking - INR 42717 - Ref 695353,Travel
Bike loan EMI - INR 23666 - Ref 517247,EMI
Zomato food delivery - INR 19549 - Ref 314813,Food
Cafe coffee purchase - INR 21838 - Ref 195202,Food
Amazon online shopping - INR 29702 - Ref 181618,Shopping
Gold bond investment - INR 29101 - Ref 328306,Investment
Flipkart purchase - INR 36402 - Ref 428252,Shopping
Rapido bike ride - INR 26914 - Ref 431113,Travel
Cafe coffee purchase - INR 47609 - Ref 393697,Food
eBay online order - INR 14386 - Ref 228961,Shopping
Mall shopping payment - INR 40983 - Ref 602376,Shopping
Personal loan EMI - INR 28408 - Ref 586325,EMI
Airport taxi fare - INR 22449 - Ref 926033,Travel
Mobile EMI payment - INR 4187 - Ref 397230,EMI
Fixed deposit investment - INR 32984 - Ref 281917,Investment
Dominos pizza order - INR 43493 - Ref 546574,Food
Dominos pizza order - INR 26896 - Ref 195254,Food
Amazon online shopping - INR 16036 - Ref 598668,Shopping
Supermarket shopping - INR 41461 - Ref 605915,Shopping
Supermarket shopping - INR 37286 - Ref 663659,Shopping
Bike loan EMI - INR 40501 - Ref 245514,EMI
Demat account transfer - INR 30724 - Ref 421914,Investment
Restaurant dine-in bill - INR 13202 - Ref 456365,Food
Swiggy order payment - INR 28078 - Ref 664067,Food
Uber ride payment - INR 38390 - Ref 221792,Travel
Myntra fashion order - INR 26471 - Ref 654044,Shopping
Retirement fund investment - INR 33325 - Ref 984507,Investment
Credit card EMI - INR 8430 - Ref 692294,EMI
Share trading debit - INR 25197 - Ref 745860,Investment
Ajio clothing purchase - INR 20117 - Ref 837075,Shopping
Car loan EMI - INR 36115 - Ref 275269,EMI
Amazon online shopping - INR 21951 - Ref 218737,Shopping
Mobile EMI payment - INR 7272 - Ref 478250,EMI
Lifestyle store purchase - INR 27526 - Ref 229290,Shopping
Restaurant dine-in bill - INR 37948 - Ref 121943,Food
eBay online order - INR 31851 - Ref 452794,Shopping
Retirement fund investment - INR 35840 - Ref 911046,Investment
Flipkart purchase - INR 32834 - Ref 132793,Shopping
KFC online order - INR 26070 - Ref 716756,Food
Demat account transfer - INR 34030 - Ref 622018,Investment
Mobile EMI payment - INR 8432 - Ref 817300,EMI
Retail store shopping - INR 2008 - Ref 601084,Shopping
Ajio clothing purchase - INR 19018 - Ref 273988,Shopping
Hotel dinner bill - INR 42050 - Ref 945980,Food
Lifestyle store purchase - INR 2605 - Ref 228382,Shopping
Airport taxi fare - INR 6339 - Ref 916416,Travel
Lifestyle store purchase - INR 32131 - Ref 321230,Shopping
Stock market investment - INR 27871 - Ref 844835,Investment
Electronics purchase - INR 49140 - Ref 249335,Shopping
KFC online order - INR 44931 - Ref 433494,Food
Stock market investment - INR 13735 - Ref 697979,Investment
Dominos pizza order - INR 28849 - Ref 263700,Food
Ola cab booking - INR 36028 - Ref 618577,Travel
Gold bond investment - INR 7501 - Ref 194686,Investment
NPS contribution - INR 43553 - Ref 663821,Investment
Myntra fashion order - INR 49626 - Ref 362762,Shopping
Ajio clothing purchase - INR 15210 - Ref 496744,Shopping
Stock market investment - INR 2908 - Ref 736708,Investment
McDonald's meal payment - INR 8054 - Ref 940587,Food
Mall shopping payment - INR 5010 - Ref 321469,Shopping
Uber ride payment - INR 43707 - Ref 414176,Travel
Laptop EMI payment - INR 27086 - Ref 313677,EMI
Personal loan EMI - INR 21669 - Ref 975809,EMI
Car loan EMI - INR 32704 - Ref 121626,EMI
Amazon online shopping - INR 1742 - Ref 884688,Shopping
eBay online order - INR 35160 - Ref 919087,Shopping
Ajio clothing purchase - INR 17048 - Ref 282182,Shopping
Lifestyle store purchase - INR 23382 - Ref 963160,Shopping
Dominos pizza order - INR 34967 - Ref 531801,Food
Uber ride payment - INR 9254 - Ref 364104,Travel
Personal loan EMI - INR 10599 - Ref 369557,EMI
Stock market investment - INR 6355 - Ref 252932,Investment
Consumer durable EMI - INR 19952 - Ref 196633,EMI
Mutual fund SIP - INR 803 - Ref 477185,Investment
Bike loan EMI - INR 3125 - Ref 483451,EMI
Personal loan EMI - INR 45370 - Ref 393215,EMI
Rapido bike ride - INR 10269 - Ref 624450,Travel
McDonald's meal payment - INR 16796 - Ref 428314,Food
MakeMyTrip travel booking - INR 34529 - Ref 403928,Travel
Metro card recharge - INR 22977 - Ref 461467,Travel
Metro card recharge - INR 44020 - Ref 605845,Travel
Grocery food items - INR 36249 - Ref 696399,Food
Supermarket shopping - INR 30168 - Ref 810328,Shopping
Bakery purchase - INR 46242 - Ref 954257,Food
Myntra fashion order - INR 14475 - Ref 770032,Shopping
Mall shopping payment - INR 16686 - Ref 660254,Shopping
KFC online order - INR 46393 - Ref 302037,Food
Zomato food delivery - INR 28340 - Ref 415994,Food
Electronics purchase - INR 9891 - Ref 417235,Shopping
Bus ticket purchase - INR 42055 - Ref 329863,Travel
Mobile EMI payment - INR 34916 - Ref 921039,EMI
Electronics purchase - INR 28879 - Ref 182752,Shopping
Gold bond investment - INR 918 - Ref 271840,Investment
Fixed deposit investment - INR 7325 - Ref 364531,Investment
PPF contribution - INR 10234 - Ref 593234,Investment
Electronics purchase - INR 42737 - Ref 617260,Shopping
Stock market investment - INR 337 - Ref 152925,Investment
Laptop EMI payment - INR 3216 - Ref 275961,EMI
Laptop EMI payment - INR 43466 - Ref 262203,EMI
eBay online order - INR 42727 - Ref 124321,Shopping
Education loan EMI - INR 32817 - Ref 502525,EMI
Share trading debit - INR 4273 - Ref 705307,Investment
Ajio clothing purchase - INR 25589 - Ref 373116,Shopping
Gold bond investment - INR 46076 - Ref 863704,Investment
Credit card EMI - INR 9984 - Ref 341353,EMI
Airport taxi fare - INR 4991 - Ref 398221,Travel
Education loan EMI - INR 27906 - Ref 763397,EMI
Consumer durable EMI - INR 13586 - Ref 368787,EMI
Retirement fund investment - INR 44665 - Ref 987210,Investment
Airport taxi fare - INR 45767 - Ref 611144,Travel
Education loan EMI - INR 3528 - Ref 289105,EMI
Gold bond investment - INR 5951 - Ref 227903,Investment
Dominos pizza order - INR 26858 - Ref 831412,Food
NPS contribution - INR 29613 - Ref 335770,Investment
Myntra fashion order - INR 43529 - Ref 366507,Shopping
Metro card recharge - INR 31378 - Ref 921877,Travel
PPF contribution - INR 5116 - Ref 785072,Investment
Hotel stay booking - INR 29462 - Ref 245605,Travel
Metro card recharge - INR 38067 - Ref 695575,Travel
Bike loan EMI - INR 9566 - Ref 773939,EMI
Flipkart purchase - INR 34488 - Ref 515892,Shopping
Retail store shopping - INR 20040 - Ref 660026,Shopping
Stock market investment - INR 49916 - Ref 904198,Investment
Bakery purchase - INR 23236 - Ref 629262,Food
Rapido bike ride - INR 29675 - Ref 282660,Travel
Electronics purchase - INR 28903 - Ref 311349,Shopping
Flight ticket booking - INR 3044 - Ref 289639,Travel
Hotel stay booking - INR 30872 - Ref 842747,Travel
Share trading debit - INR 40025 - Ref 382835,Investment
Dominos pizza order - INR 32085 - Ref 434451,Food
Home loan EMI - INR 27494 - Ref 377559,EMI
Bus ticket purchase - INR 7765 - Ref 699179,Travel
Demat account transfer - INR 2571 - Ref 989609,Investment
Hotel stay booking - INR 1268 - Ref 645673,Travel
Credit card EMI - INR 38862 - Ref 276884,EMI
Mall shopping payment - INR 33121 - Ref 715391,Shopping
Restaurant dine-in bill - INR 3821 - Ref 804138,Food
Flight ticket booking - INR 28066 - Ref 166923,Travel
Fixed deposit investment - INR 49412 - Ref 237391,Investment
Uber ride payment - INR 27770 - Ref 651225,Travel
Amazon online shopping - INR 27280 - Ref 164971,Shopping
Airport taxi fare - INR 28326 - Ref 515194,Travel
Mutual fund SIP - INR 19823 - Ref 726325,Investment
Electronics purchase - INR 882 - Ref 330109,Shopping
Amazon online shopping - INR 7158 - Ref 514543,Shopping
Consumer durable EMI - INR 33398 - Ref 606489,EMI
Lifestyle store purchase - INR 28075 - Ref 403350,Shopping
Uber ride payment - INR 32357 - Ref 811502,Travel
Retail store shopping - INR 40493 - Ref 561933,Shopping
Lifestyle store purchase - INR 15912 - Ref 544796,Shopping
Retail store shopping - INR 20084 - Ref 566940,Shopping
Credit card EMI - INR 44014 - Ref 354975,EMI
Personal loan EMI - INR 14206 - Ref 112565,EMI
Ola cab booking - INR 22021 - Ref 795729,Travel
Bakery purchase - INR 37042 - Ref 342934,Food
NPS contribution - INR 1750 - Ref 440162,Investment
eBay online order - INR 16618 - Ref 843382,Shopping
Retail store shopping - INR 33960 - Ref 504734,Shopping
Uber ride payment - INR 39339 - Ref 646616,Travel
Bike loan EMI - INR 36159 - Ref 324993,EMI
Restaurant dine-in bill - INR 10009 - Ref 552944,Food
Stock market investment - INR 48690 - Ref 110595,Investment
Grocery food items - INR 20355 - Ref 728833,Food
eBay online order - INR 43926 - Ref 918733,Shopping
Gold bond investment - INR 49927 - Ref 930758,Investment
Credit card EMI - INR 46103 - Ref 937229,EMI
Gold bond investment - INR 5234 - Ref 396388,Investment
Amazon online shopping - INR 8735 - Ref 872319,Shopping
ETF purchase - INR 19835 - Ref 447412,Investment
Hotel dinner bill - INR 38324 - Ref 791973,Food
Education loan EMI - INR 37127 - Ref 477628,EMI
Retirement fund investment - INR 18295 - Ref 408876,Investment
Mall shopping payment - INR 6930 - Ref 436274,Shopping
Ajio clothing purchase - INR 35977 - Ref 629354,Shopping
